ID,screen_name,name,text,hashtags,statuses_count,followers_count,friends_count,created_at,urls
1248097142876577800,HasnainHaiderK6,Hasnain Haider Kharal,"RT @IQTutorsAcademy: Good Morning Everyone ☺️
Hopefully you all enjoying good life. 
Stay Home Read Quran Daily ♥️
If you need a home tutor…",[],3132,6518,6702,2020-04-09 03:55:22,[]
1248097142671097857,julietathmx,Julieta,"RT @TolucaGob: ¡Por favor no abandones a tu mascota! 
El #Coronavirus ""No"" se transmite por animales domésticos. 
#TenenciaResponsable 
#To…","[{'text': 'Coronavirus', 'indices': [57, 69]}, {'text': 'TenenciaResponsable', 'indices': [114, 134]}]",27351,83,206,2020-04-09 03:55:21,[]
1248097141878226944,rohitpanwar9999,Rohit Panwar,RT @Supriya23bh: #WTO warns : #Coronavirus could spark the 'Deepest Recession of our Lifetimes' with global trade down by a third in #2020.…,"[{'text': 'WTO', 'indices': [17, 21]}, {'text': 'Coronavirus', 'indices': [30, 42]}]",119243,1190,739,2020-04-09 03:55:21,[]
1248097141685399554,CesarEscola,César Escola,Pregunto por absoluta ignorancia. Por qué la cifra de recuperados crece más lento que en otros países? #coronavirus,"[{'text': 'coronavirus', 'indices': [103, 115]}]",22259,214193,395,2020-04-09 03:55:21,[]
1248097139420356610,wlshlnr,LA Nor,RT @morethanmySLE: BREAKING: CDC has removed from its website guidelines for doctors on how to prescribe two antimalarial drugs hydroxychlo…,[],30387,1997,2227,2020-04-09 03:55:21,[]
1248097138925375491,Sabrina03388665,Sabrina,"RT @johncusack: We will make them

@peterdaou: #coronavirus showed us…
 CAN give everyone health care and a living wage.
CAN forgive people…","[{'text': 'coronavirus', 'indices': [47, 59]}]",1561,62,322,2020-04-09 03:55:21,[]
1248097138296475649,jorge0911,JorgeFloresGallegos 🇵🇪,"RT @JBCPERU: Según el #NewYorkTimes y el #WashingtonPost, el Perú con 30% de propagación en dos días es el país de América Latina donde más…","[{'text': 'NewYorkTimes', 'indices': [22, 35]}, {'text': 'WashingtonPost', 'indices': [41, 56]}]",14901,863,4063,2020-04-09 03:55:20,[]
1248097137931374592,ann_tittig,Adorable Deplorable,"RT @ZibaLady1: #coronavirus 
People are so afraid of dying
that they have stopped LIVING!!!!

I AM OVER THIS SHIT. #OpenUpAmerica","[{'text': 'coronavirus', 'indices': [15, 27]}, {'text': 'OpenUpAmerica', 'indices': [115, 129]}]",6796,509,1284,2020-04-09 03:55:20,[]
1248097137562279941,Sounder93557733,Sounder,"RT @IshaTamil: கொரோனா நமக்கு உணர்த்திய ஒரு முக்கிய பாடம் பற்றி பேசுகிறார் சத்குரு. 

சவாலான இந்நேரத்தில் சத்குருவுடன் - நாள் 17 #BeatTheVir…",[],85,29,3,2020-04-09 03:55:20,[]
1248097137532993536,DaBearsk35,🇺🇸Social Distancer John 🇺🇸,"RT @BuckSexton: #Coronavirus Exposed Chinese Communist Party as ‘Thugocracy’ 

https://t.co/c9Vmz5lzNJ","[{'text': 'Coronavirus', 'indices': [16, 28]}]",103944,4909,5304,2020-04-09 03:55:20,"[{'url': 'https://t.co/c9Vmz5lzNJ', 'expanded_url': 'https://www.bucksexton.com/content/2020-04-08-coronavirus-exposed-chinese-community-party-as-thugocracy/', 'display_url': 'bucksexton.com/content/2020-0…', 'indices': [79, 102]}]"
1248097137482706944,TOLOnews,TOLOnews,"US #Coronavirus Update
Total confirmed cases: 432,132
Total Deaths: 14,817
Total Recovered: 23,906
(Source: https://t.co/kECGsYxGhJ)","[{'text': 'Coronavirus', 'indices': [3, 15]}]",114202,666479,170,2020-04-09 03:55:20,"[{'url': 'https://t.co/kECGsYxGhJ', 'expanded_url': 'http://jhu.edu', 'display_url': 'jhu.edu', 'indices': [108, 131]}]"
1248097136274624513,GannawarraShire,GannawarraShire,"@GannawarraShire will continue to hold Ordinary Council Meetings during the #coronavirus pandemic, but measures hav… https://t.co/VL7fCP1l3p","[{'text': 'coronavirus', 'indices': [76, 88]}]",1526,871,286,2020-04-09 03:55:20,"[{'url': 'https://t.co/VL7fCP1l3p', 'expanded_url': 'https://twitter.com/i/web/status/1248097136274624513', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1248097135322693632,drdineshias,Dr Dinesh Arora,"RT @JohnsHopkinsSPH: We must recognize how inequities aid the spread of the #coronavirus, write @LisaCooperMD and @DrJoshS. To address them…","[{'text': 'coronavirus', 'indices': [76, 88]}]",6560,21771,1225,2020-04-09 03:55:20,[]
1248097134525722625,LTSmash420,os.220 🤧😷,"RT @PATRIOTOSORUS: Suite au #Coronavirus, voulez-vous en finir avec le libre-échange et la #mondialisation ?","[{'text': 'Coronavirus', 'indices': [28, 40]}, {'text': 'mondialisation', 'indices': [91, 106]}]",8295,5987,6566,2020-04-09 03:55:20,[]
1248097134496407553,Mizaelcc15,soy azul como el cielo q no es azul 💙🚂⚽🇲🇽,"RT @FelipeCalderon: ¿cuántos casos hay en poblacion que no vi, porque no llegaron a consulta? Qué cinismo. Son miles de casos que llegaron…",[],10631,369,2204,2020-04-09 03:55:20,[]
1248097134295031808,Scrappy_Bee,Rebecca Bee Russell,"How I roll into the store lately.
#adventuringwithbee #covid19 #coronavirus #facemask #ohshititscrazy #maskitup @ W… https://t.co/3vGZzHrtqv","[{'text': 'adventuringwithbee', 'indices': [34, 53]}, {'text': 'covid19', 'indices': [54, 62]}, {'text': 'coronavirus', 'indices': [63, 75]}, {'text': 'facemask', 'indices': [76, 85]}, {'text': 'ohshititscrazy', 'indices': [86, 101]}, {'text': 'maskitup', 'indices': [102, 111]}]",2500,165,705,2020-04-09 03:55:19,"[{'url': 'https://t.co/3vGZzHrtqv', 'expanded_url': 'https://twitter.com/i/web/status/1248097134295031808', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1248097132395008005,joshtian6891,"Mr. Xiansheng, PhD en Coronavirología","-¿@DrTedros, China le va a dar todo lo que perdió por vendido y que ya @realDonaldTrump no le va a dar a @WHO? ¿Sir… https://t.co/eFpvoxK5MK",[],10706,334,623,2020-04-09 03:55:19,"[{'url': 'https://t.co/eFpvoxK5MK', 'expanded_url': 'https://twitter.com/i/web/status/1248097132395008005', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1248097132353146880,Shadoself,Pseu Donym,"RT @CubaMac24: No surprise here but prevalent everywhere, EVERYBODY
#Gaza🇵🇸 runs out of #coronavirus tests, #Palestinian🇵🇸

#WeArePalestine…","[{'text': 'Gaza', 'indices': [68, 73]}, {'text': 'coronavirus', 'indices': [88, 100]}, {'text': 'Palestinian', 'indices': [108, 120]}, {'text': 'WeArePalestine', 'indices': [124, 139]}]",59269,1508,1555,2020-04-09 03:55:19,[]
1248097131942076416,afghanpeacenews,afghan peace,".@AfgRedCrescent health worker dies of #coronavirus in #Balkh province 
#Afghanistan https://t.co/6sfipFzRcs","[{'text': 'coronavirus', 'indices': [39, 51]}, {'text': 'Balkh', 'indices': [55, 61]}, {'text': 'Afghanistan', 'indices': [72, 84]}]",8377,437,544,2020-04-09 03:55:19,"[{'url': 'https://t.co/6sfipFzRcs', 'expanded_url': 'http://www.1tvnews.af/en/news/afghanistan/41769', 'display_url': '1tvnews.af/en/news/afghan…', 'indices': [85, 108]}]"
1248097131497480192,0000DD02,OOD002-GodWins,RT @QBlueSkyQ: W.H.O. says widespread travel bans not needed to beat #coronavirus. W.H.O. Chief Tedros Adhanom Ghebreyesus 2/2020 “unnecess…,"[{'text': 'coronavirus', 'indices': [69, 81]}]",53473,2815,3127,2020-04-09 03:55:19,[]
1248097130536894466,feritilker,F. ilker,"RT @Bilgiselleri: @drbulentpolat Corona Virüsü; Uygulanan İlaçlar ve Tedavi Yöntemleri; https://t.co/qBTjIulWeq 

#coronavirus https://t.co…","[{'text': 'coronavirus', 'indices': [114, 126]}]",40951,2285,4118,2020-04-09 03:55:19,"[{'url': 'https://t.co/qBTjIulWeq', 'expanded_url': 'https://mutlakaoku.com/corona-virusu-uygulanan-ilaclar-ve-tedavi-yontemleri/', 'display_url': 'mutlakaoku.com/corona-virusu-…', 'indices': [88, 111]}]"
1248097130402594817,drjhavn1,Dr V N Jha,कोई देश के क़ानून मंत्री @OfficeOfRSP को गहरी नींद से जगाएँ  कि मंत्रालय पाशविक प्रवृत्ति वाले तब्लीगी जमात… https://t.co/D2YC7tzO3p,[],17375,186,62,2020-04-09 03:55:19,"[{'url': 'https://t.co/D2YC7tzO3p', 'expanded_url': 'https://twitter.com/i/web/status/1248097130402594817', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]"
1248097130394398720,yohaneygyul,℘ʟᴜᴍ's ᴋᴏᴅᴀ™ é #TeamBabu 🐋,RT @g1: Presidente do Twitter anuncia doação de US$ 1 bilhão para combate ao coronavírus; quantia corresponde a 28% de sua fortuna https://…,[],75244,947,860,2020-04-09 03:55:19,[]
1248097128850784257,ALCITO4,ALCITO,"RT @gomezcarlos79: 😷 Hoy fallecieron dos personas en el hospital #IMSS de #SanJosé en #Puebla.
Personal presume que fue por #coronavirus 
O…","[{'text': 'IMSS', 'indices': [65, 70]}, {'text': 'SanJosé', 'indices': [74, 82]}, {'text': 'Puebla', 'indices': [86, 93]}, {'text': 'coronavirus', 'indices': [124, 136]}]",793,7,69,2020-04-09 03:55:18,[]
1248097128691437569,_SPNoticias,São Paulo Notícias,Um carregamento com 50 mil kits de testes para diagnóstico do #Coronavírus desembarcou na cidade de São Paulo e foi… https://t.co/1leRwqe91u,"[{'text': 'Coronavírus', 'indices': [62, 74]}]",7311,643,366,2020-04-09 03:55:18,"[{'url': 'https://t.co/1leRwqe91u', 'expanded_url': 'https://twitter.com/i/web/status/1248097128691437569', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1248097127831658498,barbarablondel,Barbara Blondel,"RT @ActualidadRT: Funerarias mexicanas trasladan cuerpos dentro de una cápsula aislante

Funerarias de Ciudad Juárez (México) han adoptado…",[],18691,288,170,2020-04-09 03:55:18,[]
1248097126946607109,SoFia55682262,Apolo X,RT @tarcisiogdf: O presidente @JairBolsonaro deu uma missão ao @MInfraestrutura de atuar em apoio aos estados na logística de distribuição…,[],14522,930,1586,2020-04-09 03:55:18,[]
1248097126346702848,Raj_Patil96,Raj jadhav Patil,RT @katta_news: After lifting the ban on export of #Hydroxychloroquine tablets by @PMOIndia.Maharashtra Medical Shops running out a Shoratg…,"[{'text': 'Hydroxychloroquine', 'indices': [51, 70]}]",4270,66,99,2020-04-09 03:55:18,[]
1248097125608505346,5Murugesan,மஞ்சப்பை,RT @vikatan: ட்விட்டர் இணை நிறுவனர் மற்றும் தலைமை நிர்வாகி ஜாக் டோர்சி (Jack dorsey) கொரோனா வைரஸ் நிவாரணத்திற்காகத் தனது சொந்தப் பணத்திலிரு…,[],75945,21855,2799,2020-04-09 03:55:17,[]
1248097125465874432,micuentanueva1,aqui estoy !,"RT @QuePocaMadre_Mx: Mientras el dueño de #Elektra #RicardoSalinasPliego se pasa a #ATodaMadre su #Cuarentena con tus #AbonosChiquitos,a la…","[{'text': 'Elektra', 'indices': [42, 50]}, {'text': 'RicardoSalinasPliego', 'indices': [51, 72]}, {'text': 'ATodaMadre', 'indices': [83, 94]}, {'text': 'Cuarentena', 'indices': [98, 109]}, {'text': 'AbonosChiquitos', 'indices': [118, 134]}]",2132,148,3505,2020-04-09 03:55:17,[]
1248097124786544645,frau802,frau802 in Tokyo,Work from home! Baked pancake with soy milk. Goes with soy yogurt and fruits. It's so peaceful feel like nothing ou… https://t.co/uRqynwwkDc,[],8044,214,996,2020-04-09 03:55:17,"[{'url': 'https://t.co/uRqynwwkDc', 'expanded_url': 'https://twitter.com/i/web/status/1248097124786544645', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1248097124572676102,DylexSuan,Dylex Suan,RT @DomaniqueGrant: When your song to uplift people during #COVID19  makes International News and you cry a little. #TillWeSeeTheSun Thank…,"[{'text': 'COVID19', 'indices': [59, 67]}, {'text': 'TillWeSeeTheSun', 'indices': [116, 132]}]",222,188,268,2020-04-09 03:55:17,[]
1248097123389718528,gadakh_kishor,Kishor Gadakh,"RT @jogalshailaja: #Nagpur - नागपुरात आजपासून मास्क बंधनकारक
महापालिकेचे आदेश
मास्क न वापरल्यास गुन्हा दाखल होणार
#coronavirus","[{'text': 'Nagpur', 'indices': [19, 26]}, {'text': 'coronavirus', 'indices': [114, 126]}]",1475,62,507,2020-04-09 03:55:17,[]
1248097122068697088,spark_radio_net,Spark Radio Network,RT @Articul8Madness: #MAGA #KAG #KeepAmericaGreat #KAGA2020 #MAGA2020 #COVID19 #WuhanVirus #CoronaVirus #MAGA #FoxNews #CNN #TheLead #FoxAn…,"[{'text': 'MAGA', 'indices': [21, 26]}, {'text': 'KAG', 'indices': [27, 31]}, {'text': 'KeepAmericaGreat', 'indices': [32, 49]}, {'text': 'KAGA2020', 'indices': [50, 59]}, {'text': 'MAGA2020', 'indices': [60, 69]}, {'text': 'COVID19', 'indices': [70, 78]}, {'text': 'WuhanVirus', 'indices': [79, 90]}, {'text': 'CoronaVirus', 'indices': [91, 103]}, {'text': 'MAGA', 'indices': [104, 109]}, {'text': 'FoxNews', 'indices': [110, 118]}, {'text': 'CNN', 'indices': [119, 123]}, {'text': 'TheLead', 'indices': [124, 132]}]",24728,974,10,2020-04-09 03:55:17,[]
1248097122035130369,stepheni_miller,💙💙STEPHENIE💙💙,RT @donnasfineart: #BREAKING from @nytimes that two Independent Study’s show that MOST #NY #coronavirus cases came from Europe NOT from CHI…,"[{'text': 'BREAKING', 'indices': [19, 28]}, {'text': 'NY', 'indices': [87, 90]}, {'text': 'coronavirus', 'indices': [91, 103]}]",53623,12652,12597,2020-04-09 03:55:17,[]
1248097121816854528,ErikaHaror,Erika Haro,"RT @MarioRendonRs: Gatell acaba de decir qué hay un estimado de 26,519 casos de coronavirus en Mexico en este momento y tú sigues saliendo…",[],25279,642,437,2020-04-09 03:55:17,[]
1248097120105697280,artsyTsmiles,Arsty T. Smiles,Ready for this weeks Sunday notes for residence! “Keep looking to the sunrise” and that’s for everyone!… https://t.co/tyyx6j8ysU,[],61,11,21,2020-04-09 03:55:16,"[{'url': 'https://t.co/tyyx6j8ysU', 'expanded_url': 'https://twitter.com/i/web/status/1248097120105697280', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [105, 128]}]"
1248097119539355648,ShimmerAndClink,ShimmerAndClink,"RT @JoanneC59874858: #Sunflowers are made up of thousands of tiny flowers. We are those ""tiny flowers"" that make up our beautiful world. As…","[{'text': 'Sunflowers', 'indices': [21, 32]}]",63350,3653,3294,2020-04-09 03:55:16,[]
1248097119354998785,BreathLizzerd,LizzerdBreath ⭐⭐⭐,"RT @RealCandaceO: These have been my exact feelings watching the #coronavirus “pandemic” play out. 

We’ve now arrived at the point where d…","[{'text': 'coronavirus', 'indices': [65, 77]}]",34920,1817,2311,2020-04-09 03:55:16,[]
1248097117387669510,OnlyGod4ever,American Girl,"RT @zeusFanHouse: #Coronavirus #pandemic creates new criminal class in America

You simply won't believe who police r arresting amid this n…","[{'text': 'Coronavirus', 'indices': [18, 30]}, {'text': 'pandemic', 'indices': [31, 40]}]",48216,29141,22304,2020-04-09 03:55:15,[]
1248097115705946119,RibeiroOctavio,Moi de 🇫🇷🇵🇹,"RT @Callystor: Figurants? Militants #LREM?
En tout cas, cette opération d'image de #Macron à Pantin en plein #confinement était aussi exemp…","[{'text': 'LREM', 'indices': [36, 41]}, {'text': 'Macron', 'indices': [83, 90]}, {'text': 'confinement', 'indices': [109, 121]}]",10799,303,1306,2020-04-09 03:55:15,[]
1248097115022090242,Mahishini,Mahishini Colonne 🏳️‍🌈,"RT @antonioguterres: I'm very moved by the spirit of solidarity of refugees on the frontlines of the fight against #COVID19, working as doc…","[{'text': 'COVID19', 'indices': [115, 123]}]",19706,2399,4674,2020-04-09 03:55:15,[]
1248097114695127041,marizikkk,zιкιηнα,RT @RedeGlobo: Acompanhe as restrições pelo Brasil através do nosso gráfico. #CombateAoCoronavírus #coronavírus #G1 #perguntacorona https:/…,"[{'text': 'CombateAoCoronavírus', 'indices': [77, 98]}, {'text': 'coronavírus', 'indices': [99, 111]}, {'text': 'G1', 'indices': [112, 115]}, {'text': 'perguntacorona', 'indices': [116, 131]}]",83333,988,543,2020-04-09 03:55:15,[]
1248097114367770624,naveen_ao,NAVEEN KUMAR AO,RT @Kadamburrajuofl: சினிமா துறையில் முன்னணி நடிகராக இருக்கின்ற அன்புச் சகோதரர் திரு.அஜித் அவர்கள் #Coronavirus தடுப்பு நடவடிக்கைகளுக்காக…,"[{'text': 'Coronavirus', 'indices': [99, 111]}]",5620,126,33,2020-04-09 03:55:15,[]
1248097113747185664,Jean60486628,Jean,"RT @Milenio: Estiman que 107 millones de mujeres en #AméricaLatina queden en pobreza tras #coronavirus
https://t.co/lvZ079cotc https://t.co…","[{'text': 'AméricaLatina', 'indices': [52, 66]}, {'text': 'coronavirus', 'indices': [90, 102]}]",6073,69,399,2020-04-09 03:55:15,"[{'url': 'https://t.co/lvZ079cotc', 'expanded_url': 'https://mile.io/2K2Xw1v', 'display_url': 'mile.io/2K2Xw1v', 'indices': [103, 126]}]"
1248097113285840897,STEMCenter3,STEM Center,RT @ABC7News: JUST IN: @Safeway says a second worker at its Upper Marlboro Distribution Center has tested positive for COVID-19 https://t.c…,[],54,7,113,2020-04-09 03:55:14,[]
1248097110521606145,SongFrameworks,Song Frameworks,"RT @DrRunjhunMisra: #coronavirus has been overwhelming.
It's so important now than ever to preserve our mental health. I will do a short po…","[{'text': 'coronavirus', 'indices': [20, 32]}]",660,1115,3597,2020-04-09 03:55:14,[]
1248097109829545984,Sudeer1972,Vizag City,"#CoronaVirusUpdateIndia 
As on 09.04.2020 till 8 AM.
#coronavirus 
#Covid_19 #Covid_19India https://t.co/La9gkf1VUz","[{'text': 'CoronaVirusUpdateIndia', 'indices': [0, 23]}, {'text': 'coronavirus', 'indices': [53, 65]}, {'text': 'Covid_19', 'indices': [67, 76]}, {'text': 'Covid_19India', 'indices': [77, 91]}]",19574,1966,199,2020-04-09 03:55:14,[]
