ID,Overall,Potential,International Reputation
220147,62,69,1.0
241651,62,79,1.0
245491,62,78,1.0
182003,62,64,1.0
226804,62,70,1.0
240628,62,72,1.0
220149,62,70,1.0
232949,62,62,1.0
241653,62,63,1.0
193013,62,62,1.0
214007,62,66,1.0
222199,62,66,1.0
229367,62,73,1.0
238071,62,74,1.0
240119,62,76,1.0
243703,62,67,1.0
210424,62,66,1.0
226552,62,73,1.0
227576,62,62,1.0
239096,62,72,1.0
240888,62,75,1.0
226553,62,74,1.0
229881,62,68,1.0
231929,62,71,1.0
232185,62,79,1.0
240633,62,74,1.0
192761,62,65,1.0
204282,62,68,1.0
215546,62,65,1.0
240634,62,74,1.0
243706,62,72,1.0
189434,62,62,1.0
238587,62,70,1.0
241403,62,86,1.0
241659,62,76,1.0
242683,62,76,1.0
244219,62,64,1.0
225532,62,72,1.0
235516,62,68,1.0
237308,62,68,1.0
242172,62,67,1.0
243452,62,79,1.0
53756,62,62,1.0
188924,62,62,1.0
237053,62,71,1.0
244477,62,79,1.0
235519,62,71,1.0
189695,62,62,1.0
192255,62,62,1.0
210944,61,64,1.0
223744,61,61,1.0
231936,61,76,1.0
237312,61,75,1.0
239360,61,74,1.0
240128,61,74,1.0
241408,61,70,1.0
242944,61,62,1.0
152065,61,61,2.0
239617,61,73,1.0
243713,61,69,1.0
243969,61,71,1.0
245249,61,79,1.0
210690,61,68,1.0
228098,61,63,1.0
229378,61,75,1.0
232194,61,68,1.0
242178,61,70,1.0
242434,61,82,1.0
204291,61,67,1.0
228611,61,62,1.0
202244,61,63,1.0
203268,61,64,1.0
236804,61,77,1.0
234501,61,73,1.0
246277,61,75,1.0
226822,61,73,1.0
238854,61,67,1.0
221447,61,66,1.0
225543,61,70,1.0
239623,61,71,1.0
241927,61,76,1.0
236296,61,73,1.0
178696,61,61,1.0
231945,61,64,1.0
169481,61,61,1.0
236297,61,74,1.0
215562,61,69,1.0
224266,61,69,1.0
228106,61,72,1.0
231178,61,70,1.0
241930,61,80,1.0
199691,61,61,1.0
231947,61,74,1.0
232203,61,75,1.0
245003,61,66,1.0
170252,61,61,1.0
229901,61,78,1.0
232461,61,66,1.0
241165,61,66,1.0
198927,61,61,1.0
243727,61,61,1.0
228368,61,69,1.0
209169,61,61,1.0
227601,61,71,1.0
235537,61,75,1.0
237329,61,79,1.0
242705,61,65,1.0
245265,61,66,1.0
180753,61,61,1.0
231954,61,66,1.0
241170,61,69,1.0
227603,61,68,1.0
239635,61,72,1.0
237332,61,65,1.0
239892,61,79,1.0
244500,61,61,1.0
205589,61,64,1.0
240661,61,80,1.0
239382,61,61,1.0
186646,61,61,1.0
189206,61,61,1.0
214039,61,61,1.0
234519,61,71,1.0
235799,61,77,1.0
245527,61,71,1.0
246039,61,75,1.0
235288,61,78,1.0
241688,61,75,1.0
245016,61,75,1.0
180760,61,61,1.0
241178,61,69,1.0
203547,61,62,1.0
243227,61,68,1.0
144156,61,61,1.0
226844,61,61,1.0
236316,61,74,1.0
240156,61,71,1.0
242204,61,79,1.0
215581,61,68,1.0
228637,61,76,1.0
243741,61,73,1.0
202014,61,65,1.0
240926,61,74,1.0
183070,61,61,1.0
212255,61,70,1.0
231967,61,64,1.0
243999,61,63,1.0
202528,61,65,1.0
242720,61,71,1.0
190240,61,63,1.0
239393,61,64,1.0
244257,61,80,1.0
246049,61,73,1.0
224546,61,66,1.0
242979,61,74,1.0
244771,61,81,1.0
221732,61,66,1.0
234788,61,74,1.0
211237,61,61,1.0
218661,61,66,1.0
231461,61,67,1.0
237605,61,77,1.0
164647,61,61,1.0
235303,61,71,1.0
241191,61,68,1.0
244007,61,64,1.0
239656,61,71,1.0
244009,61,69,1.0
210474,61,64,1.0
220970,61,61,1.0
229930,61,69,1.0
236842,61,76,1.0
225067,61,72,1.0
227371,61,61,1.0
235563,61,75,1.0
215084,61,64,1.0
237356,61,61,1.0
240428,61,78,1.0
240940,61,79,1.0
241708,61,78,1.0
179757,61,61,1.0
234286,61,76,1.0
221487,61,72,1.0
224303,61,70,1.0
237359,61,65,1.0
202544,61,64,1.0
228912,61,63,1.0
234288,61,71,1.0
235824,61,76,1.0
203569,61,61,1.0
228401,61,65,1.0
240177,61,70,1.0
243505,61,62,1.0
244529,61,76,1.0
189233,61,61,1.0
215090,61,73,1.0
225586,61,69,1.0
234803,61,72,1.0
240691,61,69,1.0
228148,61,75,1.0
229172,61,68,1.0
236596,61,72,1.0
239668,61,72,1.0
245812,61,64,1.0
229173,61,75,1.0
239925,61,76,1.0
222007,61,68,1.0
225079,61,62,1.0
231479,61,73,1.0
240439,61,78,1.0
244023,61,73,1.0
229176,61,74,1.0
232504,61,69,1.0
238648,61,70,1.0
244536,61,64,1.0
208697,61,69,1.0
229433,61,71,1.0
244793,61,66,1.0
245817,61,67,1.0
203834,61,61,1.0
232506,61,63,1.0
239418,61,69,1.0
241210,61,72,1.0
203835,61,61,1.0
13883,61,61,1.0
211259,61,61,1.0
226107,61,61,1.0
231228,61,77,1.0
182076,61,61,1.0
229438,61,72,1.0
237630,61,77,1.0
210495,61,61,1.0
221759,61,64,1.0
236351,61,68,1.0
221760,61,61,1.0
156480,61,61,2.0
225600,61,67,1.0
19521,61,61,1.0
233281,61,66,1.0
238913,61,61,1.0
241217,61,74,1.0
223298,61,64,1.0
237378,61,75,1.0
239682,61,77,1.0
240962,61,72,1.0
211011,61,68,1.0
240451,61,77,1.0
221764,61,69,1.0
227653,61,66,1.0
212038,61,62,1.0
228935,61,66,1.0
243271,61,75,1.0
222024,61,67,1.0
232520,61,73,1.0
241736,61,82,1.0
208457,61,61,1.0
231241,61,76,1.0
239177,61,63,1.0
241737,61,75,1.0
227146,61,68,1.0
219467,61,69,1.0
241995,61,73,1.0
242507,61,69,1.0
245579,61,68,1.0
186188,61,63,1.0
200781,61,66,1.0
213837,61,69,1.0
238669,61,69,1.0
241485,61,74,1.0
242253,61,76,1.0
236878,61,68,1.0
242766,61,70,1.0
245582,61,70,1.0
224335,61,69,1.0
246352,61,81,1.0
204881,61,67,1.0
214353,61,67,1.0
240722,61,70,1.0
242514,61,64,1.0
228691,61,65,1.0
242003,61,73,1.0
237140,61,67,1.0
237396,61,78,1.0
210773,61,70,1.0
233045,61,76,1.0
236629,61,74,1.0
243797,61,65,1.0
163158,61,61,1.0
229974,61,73,1.0
237910,61,71,1.0
244054,61,64,1.0
216407,61,65,1.0
242263,61,74,1.0
210264,61,61,1.0
224088,61,61,1.0
240728,61,74,1.0
224345,61,65,1.0
232281,61,72,1.0
237657,61,78,1.0
242777,61,71,1.0
237146,61,69,1.0
243802,61,64,1.0
224859,61,75,1.0
233051,61,79,1.0
223580,61,61,1.0
228188,61,66,1.0
229468,61,69,1.0
238684,61,66,1.0
243549,61,67,1.0
244573,61,74,1.0
239710,61,71,1.0
203615,61,64,1.0
213344,61,70,1.0
242528,61,77,1.0
243808,61,66,1.0
221281,61,73,1.0
224097,61,70,1.0
176737,61,61,1.0
246113,61,71,1.0
231522,61,61,1.0
232290,61,68,1.0
240738,61,64,1.0
237411,61,72,1.0
244835,61,71,1.0
208485,61,62,1.0
227173,61,71,1.0
238949,61,71,1.0
242534,61,78,1.0
183142,61,61,1.0
210791,61,61,1.0
224615,61,66,1.0
225383,61,69,1.0
236391,61,74,1.0
238695,61,66,1.0
223080,61,61,1.0
239464,61,72,1.0
191336,61,62,1.0
228457,61,63,1.0
235369,61,67,1.0
214634,61,63,1.0
228970,61,61,1.0
234858,61,70,1.0
236394,61,71,1.0
236906,61,76,1.0
241258,61,61,1.0
138091,61,61,1.0
236651,61,70,1.0
238955,61,68,1.0
215660,61,61,1.0
243308,61,75,1.0
245100,61,72,1.0
222829,61,71,1.0
228461,61,65,1.0
245357,61,61,1.0
244078,61,71,1.0
226415,61,69,1.0
238703,61,72,1.0
242543,61,62,1.0
243055,61,81,1.0
246127,61,77,1.0
237936,61,71,1.0
214641,61,65,1.0
227185,61,61,1.0
235633,61,79,1.0
239985,61,73,1.0
228210,61,70,1.0
237170,61,77,1.0
240242,61,73,1.0
231539,61,79,1.0
239731,61,70,1.0
241523,61,73,1.0
242035,61,69,1.0
242803,61,71,1.0
189811,61,61,1.0
228212,61,72,1.0
244085,61,67,1.0
243318,61,71,1.0
204151,61,63,1.0
224887,61,70,1.0
174199,61,61,1.0
244855,61,70,1.0
191863,61,61,1.0
237688,61,70,1.0
238456,61,63,1.0
243832,61,66,1.0
238969,61,66,1.0
244601,61,75,1.0
232826,61,70,1.0
225915,61,71,1.0
234107,61,74,1.0
234619,61,64,1.0
235387,61,73,1.0
246139,61,78,1.0
219260,61,67,1.0
242556,61,68,1.0
244348,61,72,1.0
244349,61,75,1.0
192125,61,62,1.0
216190,61,66,1.0
224894,61,70,1.0
239742,61,75,1.0
245630,61,78,1.0
215423,61,62,1.0
237695,61,71,1.0
244095,61,69,1.0
245375,61,67,1.0
152961,61,61,1.0
244097,61,69,1.0
245633,61,69,1.0
234882,61,61,1.0
245634,61,69,1.0
192898,61,61,1.0
228483,61,66,1.0
233603,61,61,1.0
241283,61,69,1.0
244099,61,71,1.0
244611,61,73,1.0
140164,61,61,1.0
238980,61,75,1.0
241540,61,70,1.0
244100,61,69,1.0
241029,61,73,1.0
244357,61,62,1.0
212358,61,65,1.0
233606,61,69,1.0
239494,61,72,1.0
244102,61,68,1.0
245894,61,81,1.0
220807,61,72,1.0
242055,61,67,1.0
243847,61,84,1.0
245895,61,74,1.0
203145,61,63,1.0
206217,61,64,1.0
211593,61,68,1.0
235401,61,64,1.0
242569,61,80,1.0
244105,61,73,1.0
204426,61,63,1.0
211594,61,65,1.0
242826,61,74,1.0
224651,61,61,1.0
200844,61,62,1.0
163212,61,61,1.0
236940,61,71,1.0
242060,61,64,1.0
193164,61,65,1.0
202125,61,67,1.0
235661,61,76,1.0
232590,61,61,1.0
209040,61,61,1.0
209552,61,62,1.0
172944,61,61,1.0
243344,61,69,1.0
200593,61,61,1.0
163985,61,61,1.0
230801,61,66,1.0
244881,61,74,1.0
240274,61,63,1.0
243346,61,66,1.0
243602,61,70,1.0
163731,61,61,1.0
229267,61,67,1.0
242835,61,78,1.0
221332,61,68,1.0
241812,61,75,1.0
204437,61,66,1.0
207509,61,62,1.0
226709,61,72,1.0
244886,61,63,1.0
184726,61,61,1.0
198039,61,64,1.0
229783,61,74,1.0
193943,61,61,1.0
231064,61,67,1.0
241048,61,69,1.0
216473,61,67,1.0
191897,61,61,1.0
221850,61,64,1.0
229530,61,68,1.0
238234,61,73,1.0
240026,61,79,1.0
245402,61,72,1.0
221339,61,69,1.0
221595,61,61,1.0
232603,61,67,1.0
221852,61,63,1.0
244636,61,68,1.0
245148,61,66,1.0
208797,61,63,1.0
231837,61,66,1.0
238493,61,71,1.0
240285,61,79,1.0
149662,61,61,1.0
234654,61,64,1.0
235422,61,62,1.0
242334,61,80,1.0
246430,61,80,1.0
231071,61,68,1.0
241055,61,79,1.0
244639,61,69,1.0
215968,61,67,1.0
222624,61,61,1.0
231840,61,75,1.0
241568,61,81,1.0
213665,61,68,1.0
222625,61,64,1.0
223393,61,68,1.0
228769,61,73,1.0
240801,61,70,1.0
244641,61,65,1.0
212642,61,66,1.0
241058,61,66,1.0
192674,61,63,1.0
224675,61,67,1.0
237987,61,70,1.0
243619,61,75,1.0
200356,61,61,1.0
223908,61,69,1.0
224164,61,68,1.0
228772,61,61,1.0
170660,61,61,1.0
208037,61,62,1.0
219813,61,70,1.0
225189,61,73,1.0
228517,61,74,1.0
232357,61,73,1.0
203430,61,68,1.0
222118,61,61,1.0
233894,61,74,1.0
220584,61,72,1.0
221864,61,64,1.0
244392,61,71,1.0
209065,61,66,1.0
226729,61,72,1.0
232873,61,75,1.0
240041,61,76,1.0
241833,61,75,1.0
209834,61,62,1.0
152746,61,61,1.0
227498,61,64,1.0
242602,61,83,1.0
244650,61,68,1.0
204459,61,64,1.0
193707,61,61,1.0
243884,61,70,1.0
238765,61,75,1.0
242093,61,66,1.0
224942,61,79,1.0
169391,61,61,1.0
238511,61,78,1.0
208816,61,66,1.0
230064,61,71,1.0
209842,61,64,1.0
243122,61,74,1.0
243378,61,77,1.0
244658,61,67,1.0
188594,61,62,1.0
240563,61,77,1.0
241075,61,75,1.0
242611,61,74,1.0
230068,61,77,1.0
238516,61,81,1.0
204725,61,62,1.0
228021,61,65,1.0
228789,61,73,1.0
229557,61,72,1.0
223670,61,67,1.0
241590,61,79,1.0
245174,61,77,1.0
213687,61,69,1.0
226231,61,65,1.0
236471,61,74,1.0
238519,61,72,1.0
245687,61,61,1.0
236216,61,72,1.0
244408,61,68,1.0
242105,61,71,1.0
212923,61,65,1.0
227515,61,71,1.0
241339,61,61,1.0
242875,61,61,1.0
224188,61,64,1.0
237500,61,70,1.0
237757,61,77,1.0
244669,61,72,1.0
245693,61,61,1.0
234686,61,78,1.0
242622,61,61,1.0
192447,61,61,1.0
222144,61,64,1.0
237761,61,61,1.0
191937,61,61,1.0
222402,61,64,1.0
237506,61,75,1.0
239810,61,79,1.0
242370,61,74,1.0
236995,61,67,1.0
242883,61,62,1.0
236228,61,69,1.0
212165,61,64,1.0
232645,61,75,1.0
226246,61,73,1.0
230854,61,70,1.0
245446,61,71,1.0
237255,61,72,1.0
239815,61,65,1.0
227784,61,68,1.0
235464,61,71,1.0
243912,61,76,1.0
218057,61,66,1.0
238793,61,70,1.0
221386,61,69,1.0
243914,61,66,1.0
223947,61,67,1.0
239051,61,65,1.0
243659,61,61,1.0
233164,61,78,1.0
186572,61,61,1.0
239821,61,73,1.0
184269,61,61,1.0
214478,61,69,1.0
228558,61,64,1.0
238798,61,69,1.0
241102,61,68,1.0
210639,61,70,1.0
225999,61,69,1.0
236239,61,75,1.0
218576,61,67,1.0
231120,61,61,1.0
235472,61,62,1.0
242640,61,80,1.0
242641,61,81,1.0
181457,61,61,1.0
19410,61,61,1.0
221394,61,68,1.0
236754,61,61,1.0
239570,61,73,1.0
242386,61,77,1.0
211667,61,67,1.0
228307,61,69,1.0
199893,61,61,1.0
210901,61,61,1.0
228053,61,72,1.0
236757,61,73,1.0
180181,61,61,1.0
244438,61,74,1.0
225751,61,76,1.0
237015,61,64,1.0
203224,61,63,1.0
233176,61,72,1.0
235736,61,75,1.0
182489,61,61,1.0
186842,61,61,1.0
214747,61,63,1.0
235995,61,73,1.0
240091,61,73,1.0
148700,61,61,1.0
214748,61,69,1.0
230876,61,73,1.0
235228,61,70,1.0
241116,61,71,1.0
242908,61,80,1.0
244956,61,77,1.0
215517,61,66,1.0
244189,61,65,1.0
245725,61,73,1.0
238558,61,72,1.0
244190,61,70,1.0
138719,61,61,1.0
209375,61,63,1.0
212960,61,61,1.0
242656,61,79,1.0
244448,61,74,1.0
245216,61,74,1.0
225505,61,70,1.0
237793,61,61,1.0
244449,61,74,1.0
245217,61,61,1.0
219874,61,67,1.0
228834,61,72,1.0
230882,61,71,1.0
231650,61,77,1.0
232930,61,65,1.0
235234,61,64,1.0
173538,61,61,1.0
242402,61,73,1.0
246242,61,70,1.0
215011,61,61,1.0
199908,61,62,1.0
212964,61,61,1.0
231652,61,70,1.0
237796,61,69,1.0
242404,61,72,1.0
243172,61,76,1.0
209893,61,64,1.0
210149,61,61,1.0
223717,61,72,1.0
226021,61,66,1.0
237797,61,61,1.0
244453,61,61,1.0
234982,61,73,1.0
237030,61,69,1.0
241382,61,76,1.0
242918,61,72,1.0
241383,61,76,1.0
226024,61,67,1.0
238056,61,75,1.0
243688,61,78,1.0
245992,61,84,1.0
228073,61,66,1.0
232937,61,61,1.0
240873,61,71,1.0
211434,61,67,1.0
230890,61,73,1.0
235242,61,73,1.0
216299,61,69,1.0
236011,61,74,1.0
235244,61,75,1.0
240876,61,75,1.0
210925,61,61,1.0
232941,61,61,1.0
239853,61,72,1.0
242925,61,61,1.0
244717,61,81,1.0
222702,61,63,1.0
223982,61,69,1.0
203504,61,65,1.0
226544,61,68,1.0
235504,61,74,1.0
241648,61,63,1.0
229105,61,71,1.0
230897,61,68,1.0
239090,61,68,1.0
216563,61,66,1.0
237299,61,67,1.0
198132,61,63,1.0
242164,61,61,1.0
200693,61,64,1.0
215285,61,67,1.0
239605,61,61,1.0
239606,61,70,1.0
241654,61,61,1.0
183542,61,68,1.0
170743,61,61,1.0
242424,61,71,1.0
243704,61,68,1.0
190200,61,61,1.0
238329,61,75,1.0
233466,61,76,1.0
232187,61,69,1.0
237307,61,69,1.0
238075,61,79,1.0
237052,61,61,1.0
244476,61,77,1.0
220669,61,70,1.0
244989,61,77,1.0
216318,61,66,1.0
242174,61,69,1.0
183807,61,61,1.0
224257,60,71,1.0
231426,60,68,1.0
232452,60,60,1.0
237316,60,80,1.0
238852,60,66,1.0
222469,60,70,1.0
235014,60,74,1.0
236550,60,75,1.0
246278,60,72,1.0
240903,60,68,1.0
214024,60,65,1.0
225800,60,63,1.0
246280,60,70,1.0
238345,60,70,1.0
243977,60,61,1.0
244489,60,70,1.0
245769,60,76,1.0
200714,60,65,1.0
231946,60,72,1.0
239626,60,72,1.0
240906,60,80,1.0
242187,60,78,1.0
193035,60,62,1.0
215820,60,71,1.0
229900,60,69,1.0
242188,60,72,1.0
243468,60,80,1.0
211469,60,63,1.0
240141,60,74,1.0
242189,60,64,1.0
245005,60,60,1.0
243214,60,65,1.0
245774,60,70,1.0
239631,60,82,1.0
240399,60,65,1.0
242703,60,71,1.0
202000,60,60,1.0
210192,60,60,1.0
226832,60,76,1.0
244496,60,66,1.0
213521,60,63,1.0
239889,60,77,1.0
230162,60,75,1.0
241938,60,78,1.0
245522,60,62,1.0
205075,60,63,1.0
222227,60,65,1.0
226579,60,69,1.0
239891,60,79,1.0
245779,60,69,1.0
180755,60,60,1.0
223764,60,65,1.0
235796,60,73,1.0
246036,60,66,1.0
229397,60,71,1.0
238613,60,70,1.0
245525,60,60,1.0
183829,60,60,1.0
236310,60,70,1.0
239126,60,69,1.0
236567,60,71,1.0
238103,60,68,1.0
244503,60,65,1.0
221976,60,60,1.0
228888,60,71,1.0
237592,60,66,1.0
243736,60,61,1.0
245784,60,78,1.0
204825,60,63,1.0
232985,60,72,1.0
237081,60,74,1.0
225051,60,69,1.0
236571,60,71,1.0
238363,60,69,1.0
242971,60,74,1.0
198685,60,64,1.0
218397,60,63,1.0
227869,60,70,1.0
237085,60,73,1.0
243229,60,71,1.0
243997,60,67,1.0
227870,60,68,1.0
232990,60,60,1.0
242974,60,80,1.0
241183,60,70,1.0
244255,60,75,1.0
244767,60,71,1.0
236320,60,69,1.0
244000,60,75,1.0
214049,60,65,1.0
234785,60,67,1.0
236321,60,72,1.0
243233,60,77,1.0
243747,60,72,1.0
232740,60,60,1.0
244772,60,67,1.0
225061,60,68,1.0
237093,60,68,1.0
246565,60,80,1.0
227878,60,70,1.0
231206,60,64,1.0
245798,60,65,1.0
231464,60,69,1.0
237352,60,60,1.0
245288,60,72,1.0
182312,60,60,1.0
239401,60,75,1.0
243241,60,76,1.0
243497,60,76,1.0
232746,60,62,1.0
229163,60,77,1.0
229419,60,62,1.0
240939,60,76,1.0
244779,60,70,1.0
227884,60,73,1.0
221486,60,67,1.0
242222,60,73,1.0
232239,60,70,1.0
240175,60,76,1.0
242223,60,74,1.0
242479,60,76,1.0
245551,60,70,1.0
231472,60,69,1.0
241456,60,73,1.0
205361,60,61,1.0
242225,60,71,1.0
216114,60,69,1.0
228658,60,69,1.0
234290,60,75,1.0
224307,60,72,1.0
245811,60,69,1.0
231476,60,66,1.0
233524,60,67,1.0
233780,60,74,1.0
237876,60,71,1.0
245556,60,68,1.0
202549,60,66,1.0
229685,60,66,1.0
235573,60,73,1.0
243254,60,72,1.0
212535,60,65,1.0
232759,60,77,1.0
243513,60,80,1.0
245561,60,69,1.0
230714,60,71,1.0
239930,60,67,1.0
227899,60,67,1.0
228667,60,73,1.0
232507,60,61,1.0
244027,60,60,1.0
236348,60,78,1.0
243004,60,73,1.0
243516,60,77,1.0
223805,60,65,1.0
235325,60,67,1.0
245565,60,75,1.0
241214,60,75,1.0
245566,60,72,1.0
187454,60,60,1.0
191806,60,60,1.0
199744,60,62,1.0
214080,60,65,1.0
223040,60,67,1.0
240448,60,77,1.0
240704,60,70,1.0
242752,60,75,1.0
246592,60,77,1.0
212033,60,67,1.0
156481,60,60,1.0
235329,60,66,1.0
244801,60,63,1.0
223810,60,66,1.0
220995,60,65,1.0
238659,60,68,1.0
243779,60,67,1.0
239940,60,73,1.0
242757,60,66,1.0
243525,60,70,1.0
213318,60,65,1.0
212295,60,65,1.0
222025,60,64,1.0
232265,60,64,1.0
233289,60,70,1.0
213834,60,64,1.0
242506,60,74,1.0
225355,60,70,1.0
238155,60,66,1.0
242763,60,74,1.0
246603,60,73,1.0
225868,60,65,1.0
228685,60,64,1.0
243277,60,74,1.0
185165,60,60,1.0
232014,60,61,1.0
194894,60,64,1.0
208719,60,63,1.0
219983,60,66,1.0
223823,60,66,1.0
211792,60,63,1.0
245840,60,62,1.0
236369,60,76,1.0
242002,60,68,1.0
245330,60,68,1.0
246354,60,66,1.0
53842,60,60,2.0
232531,60,74,1.0
237395,60,71,1.0
242259,60,67,1.0
244307,60,76,1.0
139348,60,60,1.0
226132,60,65,1.0
224597,60,68,1.0
240725,60,71,1.0
245333,60,70,1.0
246101,60,68,1.0
234070,60,64,1.0
235606,60,73,1.0
224855,60,68,1.0
241239,60,73,1.0
244567,60,68,1.0
182359,60,60,1.0
240472,60,68,1.0
245848,60,71,1.0
202841,60,61,1.0
205145,60,69,1.0
238937,60,60,1.0
219482,60,67,1.0
246106,60,73,1.0
238683,60,70,1.0
245339,60,75,1.0
226140,60,64,1.0
233052,60,77,1.0
241244,60,68,1.0
242012,60,66,1.0
224093,60,71,1.0
224349,60,69,1.0
229725,60,71,1.0
232541,60,64,1.0
239965,60,79,1.0
231262,60,69,1.0
241502,60,63,1.0
242014,60,62,1.0
245598,60,69,1.0
244576,60,68,1.0
245856,60,73,1.0
210785,60,61,1.0
215649,60,60,1.0
240481,60,76,1.0
245601,60,75,1.0
231266,60,77,1.0
244066,60,75,1.0
186722,60,60,1.0
208995,60,60,1.0
239972,60,65,1.0
183140,60,60,1.0
227941,60,65,1.0
232549,60,74,1.0
233829,60,70,1.0
244581,60,65,1.0
224870,60,64,1.0
182118,60,60,1.0
228199,60,66,1.0
242023,60,68,1.0
241256,60,60,1.0
244840,60,76,1.0
245864,60,73,1.0
53352,60,60,1.0
241001,60,73,1.0
243049,60,82,1.0
243305,60,74,1.0
245353,60,71,1.0
228714,60,70,1.0
239466,60,73,1.0
233067,60,70,1.0
245867,60,71,1.0
205932,60,62,1.0
233324,60,73,1.0
239468,60,69,1.0
245612,60,61,1.0
198253,60,61,1.0
234861,60,74,1.0
243821,60,60,1.0
223599,60,69,1.0
231536,60,71,1.0
220529,60,71,1.0
236657,60,79,1.0
242545,60,73,1.0
244081,60,69,1.0
237426,60,60,1.0
241522,60,77,1.0
220531,60,67,1.0
244851,60,71,1.0
240500,60,70,1.0
232053,60,72,1.0
214902,60,60,1.0
233846,60,63,1.0
242294,60,71,1.0
243574,60,74,1.0
244086,60,67,1.0
232568,60,60,1.0
240504,60,77,1.0
237433,60,66,1.0
243321,60,70,1.0
244859,60,79,1.0
245371,60,80,1.0
202364,60,63,1.0
245372,60,73,1.0
121980,60,60,1.0
200061,60,60,1.0
233085,60,61,1.0
234877,60,70,1.0
242045,60,74,1.0
245373,60,72,1.0
219774,60,73,1.0
234110,60,62,1.0
241534,60,73,1.0
242559,60,66,1.0
242815,60,78,1.0
209024,60,64,1.0
214656,60,69,1.0
241536,60,69,1.0
242048,60,63,1.0
215425,60,72,1.0
234369,60,73,1.0
235906,60,72,1.0
240259,60,69,1.0
241027,60,77,1.0
203396,60,62,1.0
228740,60,70,1.0
233092,60,77,1.0
222853,60,75,1.0
233093,60,70,1.0
234886,60,73,1.0
199047,60,60,1.0
242823,60,72,1.0
140424,60,60,1.0
172680,60,60,1.0
239496,60,72,1.0
240776,60,82,1.0
228745,60,67,1.0
234377,60,68,1.0
245897,60,64,1.0
217994,60,68,1.0
225674,60,67,1.0
240778,60,75,1.0
229771,60,69,1.0
242828,60,61,1.0
235405,60,72,1.0
237965,60,74,1.0
239245,60,67,1.0
244109,60,69,1.0
155534,60,60,1.0
231310,60,69,1.0
238990,60,76,1.0
241038,60,78,1.0
198543,60,60,1.0
229263,60,71,1.0
238223,60,69,1.0
244879,60,71,1.0
246415,60,79,1.0
243600,60,60,1.0
246160,60,74,1.0
240785,60,79,1.0
243601,60,60,1.0
245393,60,70,1.0
211090,60,64,1.0
240530,60,69,1.0
241298,60,60,1.0
208531,60,60,1.0
234643,60,70,1.0
189331,60,60,1.0
152724,60,60,1.0
240532,60,76,1.0
245908,60,69,1.0
246164,60,75,1.0
226197,60,62,1.0
238485,60,60,1.0
246165,60,73,1.0
233366,60,63,1.0
245398,60,67,1.0
201111,60,60,1.0
231063,60,70,1.0
237719,60,61,1.0
232856,60,63,1.0
203417,60,63,1.0
207513,60,63,1.0
214425,60,63,1.0
236697,60,69,1.0
176793,60,60,1.0
241051,60,74,1.0
246427,60,70,1.0
230812,60,69,1.0
227997,60,70,1.0
236445,60,72,1.0
238494,60,68,1.0
243358,60,68,1.0
229279,60,69,1.0
233887,60,76,1.0
241311,60,60,1.0
229536,60,69,1.0
243360,60,73,1.0
223905,60,69,1.0
235169,60,66,1.0
244897,60,60,1.0
242850,60,81,1.0
245154,60,76,1.0
231075,60,60,1.0
239267,60,76,1.0
213156,60,65,1.0
237220,60,67,1.0
244644,60,65,1.0
212133,60,64,1.0
236454,60,70,1.0
240038,60,72,1.0
236455,60,70,1.0
242599,60,60,1.0
242344,60,74,1.0
242857,60,74,1.0
243882,60,67,1.0
244906,60,69,1.0
239275,60,66,1.0
244395,60,66,1.0
224685,60,64,1.0
181933,60,60,1.0
224430,60,61,1.0
224686,60,61,1.0
227502,60,68,1.0
232366,60,60,1.0
233902,60,66,1.0
227759,60,74,1.0
228783,60,73,1.0
232367,60,64,1.0
240047,60,69,1.0
243631,60,70,1.0
246191,60,80,1.0
227760,60,74,1.0
237232,60,76,1.0
239536,60,60,1.0
241584,60,69,1.0
204721,60,60,1.0
236209,60,70,1.0
221874,60,72,1.0
238771,60,69,1.0
230836,60,74,1.0
242356,60,70,1.0
244404,60,69,1.0
245172,60,67,1.0
213686,60,66,1.0
222647,60,70,1.0
223159,60,68,1.0
246455,60,81,1.0
235960,60,77,1.0
237753,60,64,1.0
244409,60,60,1.0
244921,60,73,1.0
235194,60,70,1.0
243642,60,74,1.0
228795,60,61,1.0
238011,60,72,1.0
233404,60,71,1.0
233916,60,67,1.0
243644,60,71,1.0
245436,60,66,1.0
240829,60,71,1.0
230846,60,68,1.0
234942,60,68,1.0
238270,60,69,1.0
224447,60,69,1.0
240063,60,64,1.0
240319,60,78,1.0
241343,60,61,1.0
224705,60,61,1.0
240577,60,72,1.0
189377,60,60,1.0
192961,60,61,1.0
213698,60,66,1.0
241090,60,60,1.0
241858,60,79,1.0
244419,60,67,1.0
104900,60,60,1.0
235205,60,67,1.0
243397,60,74,1.0
227526,60,68,1.0
245702,60,67,1.0
211144,60,63,1.0
157128,60,60,1.0
243144,60,67,1.0
244680,60,75,1.0
235209,60,64,1.0
241865,60,75,1.0
151498,60,60,1.0
242122,60,63,1.0
244170,60,67,1.0
239307,60,72,1.0
239819,60,72,1.0
242635,60,73,1.0
231116,60,69,1.0
239308,60,69,1.0
237773,60,72,1.0
240333,60,69,1.0
244941,60,67,1.0
232654,60,72,1.0
237518,60,75,1.0
240334,60,78,1.0
212175,60,60,1.0
211152,60,66,1.0
237776,60,60,1.0
239568,60,66,1.0
220882,60,60,1.0
228562,60,67,1.0
242643,60,75,1.0
