ID,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
228845,58.0,58.0,57.0,56.0,59.0
242926,8.0,7.0,8.0,14.0,6.0
244718,7.0,9.0,14.0,11.0,12.0
245742,10.0,15.0,10.0,14.0,11.0
206575,8.0,10.0,13.0,12.0,11.0
222191,12.0,9.0,12.0,9.0,11.0
243695,15.0,10.0,12.0,5.0,9.0
245999,14.0,12.0,10.0,6.0,9.0
201457,12.0,13.0,13.0,15.0,12.0
213489,59.0,54.0,59.0,62.0,60.0
222449,9.0,13.0,10.0,10.0,8.0
210418,13.0,12.0,6.0,12.0,11.0
235250,12.0,6.0,14.0,13.0,6.0
239858,9.0,6.0,9.0,7.0,14.0
241650,14.0,15.0,14.0,14.0,7.0
226547,15.0,16.0,10.0,7.0,13.0
231411,8.0,8.0,13.0,10.0,11.0
236787,8.0,10.0,14.0,9.0,13.0
242163,11.0,8.0,14.0,12.0,5.0
243955,5.0,12.0,6.0,9.0,7.0
246259,6.0,9.0,13.0,14.0,7.0
239348,7.0,9.0,6.0,12.0,8.0
204021,12.0,15.0,10.0,15.0,16.0
244469,9.0,10.0,10.0,9.0,7.0
245749,14.0,7.0,9.0,8.0,9.0
229878,6.0,9.0,13.0,12.0,13.0
238326,8.0,10.0,5.0,10.0,7.0
240886,12.0,9.0,9.0,9.0,14.0
230136,7.0,11.0,13.0,13.0,5.0
236025,14.0,11.0,11.0,7.0,12.0
239609,13.0,9.0,6.0,8.0,9.0
228858,10.0,15.0,14.0,14.0,11.0
239098,7.0,11.0,6.0,10.0,9.0
236027,15.0,14.0,11.0,12.0,11.0
243451,5.0,15.0,7.0,10.0,13.0
245500,12.0,7.0,9.0,9.0,15.0
245756,12.0,7.0,12.0,11.0,6.0
214525,61.0,55.0,56.0,57.0,61.0
227837,7.0,8.0,11.0,10.0,15.0
237821,14.0,7.0,8.0,6.0,6.0
242429,12.0,11.0,10.0,9.0,12.0
244221,7.0,15.0,8.0,11.0,10.0
213502,11.0,10.0,11.0,10.0,15.0
241150,13.0,13.0,5.0,12.0,5.0
242430,12.0,11.0,6.0,13.0,10.0
212991,9.0,9.0,10.0,7.0,12.0
241407,9.0,12.0,9.0,13.0,13.0
242431,15.0,12.0,7.0,6.0,13.0
242687,9.0,14.0,7.0,13.0,8.0
223488,59.0,55.0,54.0,57.0,61.0
244480,10.0,14.0,15.0,10.0,12.0
245248,14.0,12.0,13.0,6.0,13.0
244481,8.0,8.0,11.0,7.0,10.0
206338,15.0,10.0,7.0,16.0,7.0
232707,5.0,9.0,14.0,8.0,14.0
239107,6.0,8.0,10.0,14.0,15.0
223236,15.0,7.0,7.0,10.0,7.0
230660,12.0,7.0,12.0,10.0,8.0
236292,12.0,10.0,14.0,11.0,15.0
245252,7.0,7.0,5.0,6.0,9.0
215301,6.0,15.0,13.0,12.0,11.0
229893,11.0,9.0,14.0,8.0,14.0
230661,9.0,7.0,14.0,9.0,11.0
243973,12.0,9.0,10.0,13.0,11.0
245253,14.0,9.0,6.0,6.0,6.0
229126,6.0,13.0,14.0,12.0,11.0
182790,13.0,6.0,6.0,13.0,8.0
241159,8.0,9.0,11.0,12.0,12.0
244743,9.0,12.0,7.0,12.0,13.0
237832,11.0,12.0,11.0,8.0,9.0
242184,12.0,11.0,11.0,8.0,12.0
245001,7.0,10.0,7.0,10.0,9.0
245513,8.0,7.0,6.0,6.0,6.0
204298,59.0,51.0,63.0,57.0,59.0
187658,57.0,59.0,60.0,56.0,55.0
229643,8.0,8.0,13.0,7.0,7.0
234507,13.0,13.0,13.0,5.0,7.0
140300,56.0,56.0,58.0,57.0,55.0
219660,8.0,12.0,13.0,8.0,10.0
231437,10.0,12.0,6.0,5.0,7.0
232205,5.0,11.0,8.0,6.0,14.0
243981,13.0,9.0,10.0,13.0,10.0
204302,7.0,9.0,13.0,14.0,12.0
228366,15.0,9.0,8.0,10.0,11.0
234511,59.0,58.0,59.0,58.0,59.0
223760,56.0,53.0,54.0,63.0,60.0
246032,52.0,57.0,59.0,54.0,67.0
223761,11.0,9.0,14.0,6.0,12.0
228113,6.0,15.0,13.0,9.0,7.0
232721,12.0,8.0,10.0,9.0,12.0
242961,8.0,10.0,14.0,6.0,13.0
225810,10.0,10.0,16.0,9.0,13.0
238610,10.0,11.0,10.0,7.0,14.0
235539,57.0,60.0,49.0,56.0,58.0
242196,6.0,9.0,11.0,6.0,12.0
245780,7.0,5.0,8.0,7.0,9.0
238357,15.0,8.0,10.0,8.0,11.0
246037,8.0,6.0,9.0,13.0,7.0
221974,11.0,10.0,8.0,12.0,14.0
219159,61.0,56.0,56.0,53.0,60.0
240920,57.0,64.0,49.0,53.0,62.0
244504,7.0,8.0,9.0,13.0,9.0
221978,7.0,7.0,12.0,6.0,15.0
229914,11.0,7.0,13.0,12.0,6.0
231962,5.0,7.0,10.0,15.0,8.0
223771,10.0,13.0,13.0,6.0,13.0
228381,10.0,11.0,12.0,9.0,14.0
241949,9.0,8.0,7.0,14.0,7.0
243998,7.0,5.0,13.0,6.0,12.0
235807,7.0,11.0,11.0,14.0,9.0
222496,16.0,14.0,16.0,15.0,8.0
238880,14.0,6.0,6.0,10.0,11.0
242721,55.0,60.0,58.0,58.0,55.0
138786,54.0,58.0,53.0,55.0,56.0
228642,13.0,10.0,12.0,13.0,12.0
224547,13.0,13.0,12.0,4.0,10.0
244515,14.0,9.0,12.0,13.0,6.0
238628,58.0,58.0,59.0,55.0,57.0
242214,10.0,7.0,7.0,12.0,5.0
242470,10.0,14.0,9.0,9.0,8.0
240681,59.0,58.0,56.0,59.0,61.0
240170,57.0,58.0,55.0,57.0,60.0
240682,12.0,9.0,7.0,14.0,12.0
243242,57.0,57.0,56.0,56.0,57.0
241963,14.0,12.0,7.0,13.0,6.0
243243,7.0,14.0,12.0,15.0,9.0
244524,61.0,54.0,58.0,54.0,58.0
245806,7.0,14.0,8.0,9.0,13.0
228143,8.0,12.0,16.0,15.0,7.0
244527,14.0,7.0,15.0,9.0,5.0
228657,9.0,14.0,7.0,7.0,9.0
240945,12.0,6.0,8.0,12.0,15.0
228402,10.0,12.0,14.0,14.0,11.0
242994,14.0,13.0,5.0,13.0,6.0
244018,58.0,59.0,55.0,55.0,61.0
232500,8.0,15.0,10.0,7.0,14.0
238134,10.0,5.0,8.0,14.0,13.0
240950,15.0,11.0,15.0,7.0,8.0
245815,5.0,12.0,7.0,15.0,7.0
211768,61.0,53.0,58.0,54.0,59.0
228153,15.0,13.0,9.0,7.0,13.0
228921,14.0,6.0,10.0,10.0,13.0
229945,13.0,9.0,15.0,12.0,14.0
231481,7.0,10.0,6.0,11.0,10.0
239673,10.0,8.0,13.0,6.0,5.0
242233,10.0,9.0,9.0,6.0,12.0
241978,53.0,58.0,49.0,60.0,59.0
244282,5.0,11.0,6.0,13.0,10.0
245818,58.0,58.0,60.0,60.0,58.0
238651,9.0,9.0,5.0,10.0,11.0
244284,6.0,13.0,10.0,13.0,15.0
233021,7.0,8.0,15.0,12.0,5.0
191805,7.0,9.0,9.0,14.0,9.0
236350,6.0,12.0,14.0,5.0,8.0
243774,60.0,58.0,57.0,54.0,58.0
225087,7.0,7.0,12.0,11.0,14.0
233535,14.0,12.0,6.0,6.0,15.0
239423,7.0,7.0,5.0,7.0,11.0
241215,59.0,55.0,69.0,52.0,65.0
224576,14.0,8.0,13.0,9.0,16.0
229184,11.0,15.0,7.0,9.0,7.0
245056,62.0,52.0,53.0,56.0,58.0
246336,13.0,8.0,6.0,6.0,10.0
231233,7.0,11.0,8.0,14.0,14.0
235841,14.0,7.0,9.0,6.0,7.0
236353,13.0,10.0,7.0,6.0,7.0
237121,14.0,10.0,11.0,11.0,10.0
235074,60.0,57.0,58.0,56.0,62.0
241474,7.0,7.0,12.0,8.0,9.0
237379,9.0,12.0,6.0,15.0,11.0
230980,15.0,15.0,9.0,10.0,12.0
192580,14.0,15.0,7.0,15.0,7.0
236613,59.0,55.0,55.0,56.0,59.0
224582,7.0,14.0,13.0,10.0,8.0
233030,57.0,58.0,61.0,52.0,56.0
238919,62.0,55.0,58.0,58.0,55.0
231752,6.0,9.0,5.0,10.0,14.0
233288,6.0,13.0,7.0,10.0,14.0
239689,58.0,61.0,57.0,53.0,54.0
245321,12.0,6.0,8.0,9.0,11.0
232778,9.0,12.0,12.0,14.0,11.0
246602,7.0,6.0,9.0,15.0,11.0
237133,60.0,64.0,52.0,58.0,53.0
238157,13.0,12.0,14.0,8.0,12.0
207950,15.0,15.0,14.0,12.0,14.0
236622,11.0,6.0,12.0,8.0,13.0
234319,12.0,6.0,7.0,13.0,12.0
240719,8.0,11.0,14.0,13.0,7.0
246351,7.0,12.0,13.0,9.0,10.0
221264,10.0,15.0,9.0,9.0,9.0
244560,11.0,14.0,14.0,7.0,13.0
190033,15.0,16.0,7.0,9.0,12.0
207442,16.0,7.0,7.0,10.0,7.0
48722,9.0,10.0,8.0,11.0,16.0
223827,58.0,56.0,54.0,58.0,62.0
242515,12.0,7.0,7.0,13.0,7.0
243795,12.0,12.0,9.0,14.0,9.0
244819,9.0,9.0,12.0,13.0,11.0
234836,13.0,11.0,8.0,14.0,8.0
235860,59.0,48.0,52.0,54.0,64.0
239444,14.0,13.0,6.0,10.0,10.0
233813,8.0,11.0,7.0,8.0,5.0
241493,9.0,9.0,7.0,7.0,13.0
236374,5.0,9.0,7.0,8.0,6.0
245846,14.0,7.0,7.0,14.0,14.0
243287,14.0,11.0,10.0,11.0,8.0
246103,8.0,15.0,7.0,12.0,11.0
178008,10.0,16.0,10.0,14.0,11.0
246616,13.0,12.0,9.0,14.0,7.0
245337,12.0,5.0,12.0,6.0,7.0
187993,10.0,14.0,10.0,10.0,14.0
242266,64.0,58.0,56.0,62.0,55.0
236379,15.0,10.0,14.0,15.0,9.0
240987,60.0,55.0,57.0,52.0,63.0
243803,9.0,13.0,11.0,6.0,10.0
240476,15.0,12.0,10.0,6.0,7.0
243804,12.0,13.0,6.0,6.0,12.0
232285,6.0,12.0,12.0,6.0,6.0
242781,8.0,13.0,10.0,7.0,14.0
245853,8.0,13.0,9.0,9.0,9.0
231006,7.0,8.0,14.0,13.0,8.0
240734,14.0,12.0,5.0,13.0,6.0
212063,15.0,14.0,12.0,6.0,7.0
177761,12.0,15.0,14.0,12.0,8.0
227682,11.0,14.0,9.0,11.0,15.0
237922,59.0,58.0,55.0,56.0,61.0
243810,61.0,54.0,55.0,57.0,62.0
244578,62.0,58.0,59.0,58.0,59.0
227427,15.0,10.0,16.0,14.0,8.0
245347,12.0,15.0,12.0,14.0,5.0
185187,8.0,14.0,12.0,6.0,12.0
239460,14.0,8.0,6.0,7.0,6.0
244068,13.0,14.0,11.0,10.0,8.0
245092,14.0,5.0,6.0,12.0,14.0
220774,12.0,6.0,11.0,7.0,9.0
237158,9.0,13.0,5.0,11.0,10.0
245863,12.0,10.0,6.0,10.0,14.0
224616,14.0,13.0,12.0,13.0,6.0
238952,5.0,12.0,10.0,15.0,14.0
240745,6.0,12.0,12.0,13.0,11.0
244073,59.0,55.0,54.0,53.0,61.0
199018,15.0,14.0,10.0,9.0,8.0
229995,10.0,8.0,7.0,7.0,9.0
244331,6.0,7.0,8.0,15.0,13.0
204396,12.0,10.0,11.0,11.0,12.0
236653,10.0,7.0,13.0,13.0,10.0
244589,12.0,13.0,6.0,15.0,11.0
232560,52.0,56.0,59.0,65.0,53.0
239984,9.0,11.0,9.0,7.0,14.0
244592,11.0,13.0,12.0,14.0,8.0
221809,15.0,14.0,10.0,10.0,14.0
232817,60.0,61.0,54.0,58.0,55.0
243825,9.0,9.0,11.0,13.0,7.0
246385,14.0,6.0,9.0,14.0,7.0
235122,8.0,6.0,8.0,5.0,14.0
244082,8.0,8.0,13.0,11.0,7.0
245362,12.0,12.0,6.0,15.0,12.0
220019,12.0,10.0,8.0,11.0,6.0
230003,8.0,9.0,13.0,7.0,9.0
242548,13.0,7.0,9.0,7.0,13.0
238197,7.0,7.0,13.0,9.0,13.0
246133,9.0,12.0,14.0,5.0,14.0
232566,61.0,55.0,55.0,50.0,62.0
192120,59.0,62.0,56.0,58.0,52.0
215418,54.0,60.0,56.0,55.0,58.0
232314,11.0,7.0,11.0,8.0,12.0
234106,8.0,12.0,9.0,14.0,8.0
243066,10.0,10.0,6.0,8.0,8.0
244090,62.0,61.0,59.0,54.0,55.0
230779,5.0,12.0,7.0,14.0,10.0
236923,11.0,7.0,13.0,6.0,7.0
242555,10.0,14.0,8.0,13.0,8.0
188795,6.0,15.0,16.0,7.0,6.0
242300,13.0,7.0,14.0,10.0,5.0
232829,9.0,10.0,14.0,9.0,14.0
194430,58.0,59.0,55.0,59.0,58.0
222335,6.0,10.0,14.0,13.0,16.0
235135,11.0,7.0,14.0,15.0,14.0
229504,12.0,6.0,9.0,8.0,14.0
242560,12.0,15.0,6.0,8.0,11.0
202881,7.0,8.0,10.0,8.0,9.0
234881,10.0,5.0,7.0,8.0,14.0
229252,62.0,57.0,53.0,50.0,58.0
226438,9.0,14.0,15.0,10.0,14.0
245382,60.0,58.0,55.0,55.0,60.0
237703,14.0,12.0,13.0,10.0,6.0
238983,11.0,7.0,10.0,13.0,12.0
244615,5.0,13.0,7.0,12.0,10.0
244360,9.0,7.0,8.0,7.0,10.0
240779,5.0,13.0,8.0,6.0,15.0
242315,48.0,68.0,52.0,38.0,70.0
244107,60.0,58.0,62.0,59.0,60.0
137356,63.0,57.0,56.0,55.0,58.0
239500,58.0,58.0,58.0,58.0,63.0
238733,10.0,15.0,14.0,14.0,6.0
246157,13.0,6.0,9.0,10.0,10.0
242318,14.0,14.0,11.0,8.0,14.0
243854,8.0,6.0,6.0,11.0,15.0
244878,55.0,58.0,50.0,58.0,57.0
232591,11.0,13.0,8.0,11.0,7.0
242831,14.0,7.0,10.0,9.0,10.0
202128,15.0,13.0,14.0,13.0,12.0
241552,7.0,7.0,9.0,10.0,5.0
220306,7.0,8.0,8.0,14.0,13.0
226450,59.0,63.0,52.0,57.0,54.0
236946,9.0,9.0,6.0,7.0,14.0
222867,16.0,8.0,10.0,15.0,11.0
241299,12.0,7.0,6.0,6.0,12.0
242579,61.0,58.0,54.0,54.0,60.0
220564,59.0,55.0,54.0,57.0,61.0
221845,53.0,57.0,53.0,63.0,57.0
236437,14.0,6.0,14.0,10.0,7.0
244885,6.0,12.0,9.0,9.0,13.0
241046,8.0,8.0,5.0,8.0,10.0
245142,14.0,11.0,14.0,10.0,8.0
233367,6.0,7.0,13.0,5.0,7.0
240791,56.0,62.0,54.0,54.0,60.0
225176,13.0,7.0,7.0,12.0,7.0
242584,10.0,11.0,6.0,14.0,5.0
240025,7.0,9.0,12.0,7.0,10.0
242841,9.0,10.0,8.0,14.0,11.0
227738,12.0,9.0,9.0,7.0,14.0
236955,14.0,13.0,11.0,6.0,7.0
238491,6.0,5.0,6.0,11.0,6.0
242587,6.0,9.0,12.0,10.0,7.0
241821,14.0,14.0,5.0,11.0,14.0
228510,11.0,11.0,11.0,16.0,9.0
231582,14.0,8.0,14.0,11.0,8.0
235166,6.0,10.0,13.0,8.0,7.0
241566,9.0,14.0,8.0,10.0,6.0
245150,5.0,8.0,7.0,15.0,10.0
243871,9.0,15.0,13.0,15.0,14.0
236960,5.0,8.0,6.0,15.0,10.0
243872,7.0,14.0,9.0,8.0,12.0
233377,11.0,11.0,13.0,14.0,5.0
236961,6.0,10.0,8.0,11.0,14.0
244642,9.0,14.0,14.0,11.0,8.0
245410,9.0,8.0,12.0,10.0,14.0
243363,12.0,7.0,14.0,12.0,5.0
244899,6.0,7.0,13.0,9.0,11.0
224421,8.0,7.0,9.0,10.0,16.0
243878,57.0,58.0,52.0,56.0,59.0
207528,59.0,59.0,51.0,52.0,60.0
226728,13.0,6.0,15.0,6.0,13.0
242600,9.0,13.0,14.0,10.0,9.0
237225,5.0,15.0,15.0,12.0,10.0
237737,14.0,12.0,14.0,5.0,12.0
242346,5.0,12.0,12.0,7.0,8.0
243626,10.0,8.0,11.0,15.0,11.0
228779,8.0,8.0,10.0,8.0,9.0
242603,15.0,11.0,12.0,14.0,14.0
243371,8.0,6.0,8.0,9.0,10.0
213676,56.0,58.0,52.0,62.0,56.0
242092,15.0,12.0,13.0,6.0,7.0
244140,7.0,12.0,9.0,11.0,6.0
243885,7.0,7.0,7.0,9.0,10.0
245165,7.0,14.0,13.0,13.0,10.0
242094,11.0,15.0,14.0,14.0,9.0
238767,10.0,15.0,8.0,14.0,13.0
239023,10.0,7.0,9.0,11.0,13.0
212912,11.0,11.0,9.0,14.0,9.0
243121,10.0,6.0,12.0,10.0,11.0
245426,9.0,8.0,15.0,14.0,7.0
228019,10.0,8.0,8.0,12.0,16.0
241332,8.0,6.0,6.0,11.0,13.0
245428,13.0,14.0,10.0,8.0,11.0
245940,8.0,13.0,13.0,9.0,11.0
246196,6.0,5.0,8.0,8.0,12.0
233142,12.0,9.0,15.0,12.0,7.0
243126,11.0,8.0,7.0,7.0,8.0
244662,9.0,13.0,10.0,10.0,7.0
231351,57.0,56.0,62.0,58.0,62.0
235703,6.0,15.0,9.0,7.0,8.0
238775,9.0,14.0,13.0,8.0,7.0
241335,13.0,10.0,9.0,6.0,12.0
244919,7.0,13.0,15.0,10.0,7.0
239800,15.0,10.0,12.0,9.0,12.0
244920,6.0,12.0,12.0,6.0,10.0
240059,12.0,11.0,5.0,11.0,10.0
234941,13.0,14.0,12.0,10.0,8.0
234177,5.0,14.0,9.0,13.0,6.0
244417,61.0,51.0,57.0,47.0,70.0
239042,13.0,10.0,13.0,14.0,12.0
230083,10.0,8.0,8.0,10.0,10.0
242118,7.0,8.0,14.0,8.0,8.0
210119,64.0,56.0,52.0,52.0,61.0
225991,14.0,15.0,10.0,9.0,13.0
235719,5.0,6.0,5.0,8.0,14.0
235975,8.0,14.0,6.0,11.0,13.0
244167,5.0,7.0,14.0,12.0,6.0
240328,8.0,12.0,9.0,7.0,5.0
240584,61.0,59.0,60.0,52.0,58.0
194248,15.0,6.0,16.0,15.0,11.0
243913,11.0,7.0,14.0,9.0,11.0
236234,10.0,14.0,7.0,13.0,14.0
239562,5.0,7.0,7.0,10.0,12.0
241866,7.0,10.0,6.0,11.0,7.0
182474,58.0,56.0,65.0,59.0,54.0
201419,9.0,12.0,15.0,9.0,11.0
240331,7.0,9.0,9.0,6.0,15.0
242124,12.0,13.0,15.0,10.0,13.0
242637,6.0,6.0,13.0,13.0,12.0
219854,61.0,54.0,65.0,55.0,57.0
231630,14.0,5.0,14.0,15.0,8.0
233678,8.0,10.0,6.0,6.0,14.0
239566,11.0,11.0,8.0,13.0,14.0
242638,11.0,9.0,13.0,8.0,12.0
244942,13.0,6.0,5.0,14.0,6.0
245454,5.0,10.0,8.0,13.0,9.0
228047,15.0,8.0,13.0,10.0,12.0
244688,9.0,7.0,14.0,9.0,13.0
242385,13.0,15.0,10.0,7.0,7.0
229586,56.0,57.0,54.0,56.0,59.0
205267,58.0,54.0,54.0,58.0,58.0
222931,9.0,10.0,9.0,11.0,7.0
232403,13.0,10.0,8.0,11.0,13.0
228052,11.0,10.0,13.0,14.0,10.0
244692,9.0,11.0,9.0,12.0,13.0
243669,8.0,9.0,7.0,13.0,15.0
243670,8.0,14.0,15.0,7.0,8.0
233687,10.0,8.0,9.0,6.0,7.0
242391,60.0,56.0,61.0,58.0,59.0
246234,13.0,6.0,11.0,5.0,7.0
233948,10.0,13.0,13.0,13.0,12.0
241884,7.0,15.0,11.0,12.0,6.0
176860,57.0,58.0,57.0,59.0,59.0
245724,10.0,11.0,10.0,6.0,13.0
225245,7.0,6.0,11.0,11.0,14.0
244957,14.0,8.0,12.0,13.0,9.0
245214,9.0,8.0,10.0,15.0,9.0
210911,12.0,9.0,15.0,14.0,7.0
229087,8.0,7.0,9.0,14.0,6.0
237279,6.0,5.0,9.0,12.0,14.0
237535,8.0,7.0,15.0,7.0,12.0
237536,10.0,10.0,11.0,11.0,8.0
228577,11.0,11.0,10.0,10.0,13.0
224482,13.0,9.0,8.0,11.0,11.0
233442,10.0,13.0,7.0,11.0,10.0
239330,13.0,10.0,8.0,13.0,7.0
242658,15.0,14.0,9.0,11.0,6.0
229347,9.0,7.0,14.0,12.0,7.0
232675,12.0,8.0,5.0,14.0,14.0
190179,61.0,56.0,62.0,55.0,60.0
239332,13.0,5.0,11.0,7.0,6.0
243174,14.0,14.0,6.0,14.0,15.0
243943,9.0,8.0,12.0,10.0,8.0
193512,58.0,56.0,55.0,53.0,58.0
245481,6.0,8.0,6.0,8.0,12.0
244458,57.0,63.0,56.0,53.0,58.0
245994,13.0,15.0,14.0,8.0,9.0
242411,15.0,10.0,9.0,7.0,10.0
240620,7.0,13.0,11.0,13.0,13.0
233197,11.0,11.0,12.0,6.0,9.0
236525,13.0,14.0,9.0,8.0,6.0
246253,10.0,14.0,9.0,15.0,8.0
243950,5.0,6.0,12.0,5.0,6.0
245230,62.0,55.0,56.0,59.0,63.0
244975,56.0,57.0,55.0,58.0,64.0
230896,13.0,9.0,12.0,9.0,11.0
241649,59.0,58.0,57.0,60.0,59.0
225778,15.0,8.0,8.0,13.0,10.0
236530,13.0,13.0,11.0,7.0,7.0
242162,11.0,13.0,7.0,14.0,12.0
243442,9.0,14.0,13.0,14.0,7.0
224499,13.0,6.0,9.0,7.0,9.0
228596,13.0,16.0,13.0,12.0,14.0
231924,9.0,10.0,13.0,10.0,12.0
244212,8.0,14.0,15.0,9.0,8.0
243701,13.0,14.0,13.0,8.0,7.0
244725,6.0,10.0,12.0,10.0,13.0
176631,58.0,59.0,56.0,60.0,58.0
243959,9.0,6.0,5.0,13.0,14.0
183031,59.0,55.0,58.0,55.0,57.0
232696,10.0,7.0,7.0,11.0,13.0
235768,10.0,6.0,8.0,12.0,6.0
244728,7.0,8.0,9.0,6.0,12.0
237305,54.0,57.0,55.0,65.0,52.0
242169,9.0,9.0,11.0,9.0,9.0
243449,9.0,13.0,13.0,13.0,8.0
231674,11.0,12.0,6.0,13.0,13.0
212475,15.0,15.0,14.0,15.0,7.0
241915,10.0,12.0,13.0,11.0,13.0
236796,7.0,14.0,13.0,9.0,11.0
242428,11.0,12.0,8.0,10.0,6.0
243964,6.0,5.0,5.0,10.0,6.0
28157,54.0,63.0,59.0,61.0,51.0
231933,10.0,7.0,6.0,5.0,6.0
233725,63.0,54.0,59.0,54.0,58.0
235261,10.0,6.0,8.0,12.0,6.0
235773,11.0,8.0,7.0,14.0,13.0
241918,15.0,9.0,7.0,13.0,13.0
231935,62.0,53.0,65.0,53.0,60.0
244735,14.0,9.0,10.0,13.0,10.0
232704,10.0,10.0,11.0,7.0,13.0
236800,11.0,12.0,8.0,14.0,14.0
242688,9.0,14.0,11.0,9.0,11.0
242433,9.0,10.0,14.0,11.0,12.0
242689,59.0,55.0,56.0,52.0,60.0
226818,13.0,11.0,7.0,7.0,7.0
231939,7.0,8.0,14.0,8.0,11.0
242947,9.0,13.0,13.0,13.0,7.0
245763,7.0,6.0,11.0,11.0,5.0
221956,9.0,14.0,14.0,9.0,6.0
230149,9.0,7.0,10.0,13.0,7.0
233221,12.0,13.0,15.0,7.0,6.0
242694,10.0,13.0,14.0,14.0,9.0
237831,9.0,13.0,15.0,6.0,7.0
244999,14.0,14.0,7.0,13.0,13.0
237576,54.0,54.0,62.0,61.0,53.0
238602,6.0,14.0,12.0,7.0,9.0
244746,57.0,54.0,55.0,54.0,61.0
234251,11.0,10.0,13.0,10.0,11.0
241419,12.0,10.0,7.0,7.0,12.0
184843,15.0,16.0,9.0,7.0,16.0
232460,12.0,8.0,13.0,6.0,9.0
245004,13.0,11.0,9.0,13.0,10.0
245516,7.0,8.0,8.0,10.0,13.0
245517,9.0,11.0,6.0,5.0,8.0
245007,57.0,61.0,54.0,53.0,58.0
240400,6.0,12.0,12.0,14.0,15.0
242192,14.0,15.0,12.0,8.0,12.0
242449,7.0,14.0,8.0,14.0,14.0
243217,8.0,9.0,5.0,8.0,5.0
234258,13.0,10.0,9.0,7.0,12.0
245523,6.0,10.0,8.0,5.0,7.0
234261,8.0,9.0,6.0,9.0,9.0
239125,9.0,10.0,13.0,12.0,5.0
245781,12.0,14.0,6.0,8.0,9.0
226838,58.0,55.0,56.0,58.0,59.0
242198,7.0,14.0,13.0,9.0,12.0
246294,14.0,14.0,8.0,10.0,7.0
11800,57.0,56.0,57.0,56.0,56.0
246297,9.0,8.0,14.0,13.0,12.0
241434,7.0,11.0,6.0,10.0,13.0
243482,11.0,11.0,9.0,11.0,15.0
246042,12.0,5.0,14.0,6.0,10.0
220187,11.0,9.0,7.0,16.0,11.0
245019,7.0,9.0,8.0,12.0,8.0
246299,9.0,7.0,13.0,9.0,14.0
244508,6.0,6.0,13.0,13.0,14.0
245276,57.0,55.0,59.0,54.0,61.0
245788,10.0,11.0,14.0,10.0,9.0
246300,5.0,12.0,12.0,10.0,8.0
240669,10.0,8.0,11.0,11.0,14.0
230942,10.0,8.0,14.0,7.0,14.0
245536,14.0,14.0,5.0,9.0,11.0
246305,10.0,8.0,11.0,9.0,11.0
241954,8.0,12.0,10.0,13.0,7.0
223011,62.0,49.0,55.0,50.0,64.0
243235,11.0,13.0,9.0,9.0,11.0
233252,61.0,52.0,55.0,54.0,56.0
242468,7.0,9.0,12.0,6.0,11.0
224550,10.0,13.0,16.0,9.0,8.0
242728,5.0,12.0,7.0,6.0,7.0
229674,11.0,10.0,7.0,14.0,8.0
239146,9.0,15.0,14.0,13.0,10.0
228139,10.0,14.0,12.0,15.0,12.0
244011,61.0,56.0,55.0,53.0,60.0
244780,6.0,9.0,11.0,9.0,7.0
245804,12.0,13.0,12.0,7.0,10.0
246316,8.0,6.0,11.0,7.0,5.0
244013,13.0,5.0,8.0,8.0,15.0
227630,12.0,10.0,15.0,12.0,6.0
243502,63.0,55.0,57.0,52.0,58.0
237615,55.0,58.0,47.0,52.0,66.0
202800,12.0,10.0,6.0,15.0,9.0
245553,14.0,8.0,6.0,7.0,5.0
235058,13.0,6.0,12.0,7.0,6.0
244275,5.0,10.0,15.0,6.0,6.0
243764,9.0,12.0,12.0,6.0,13.0
220981,11.0,8.0,10.0,9.0,10.0
225845,57.0,53.0,55.0,54.0,59.0
239926,8.0,13.0,7.0,9.0,10.0
227895,14.0,10.0,9.0,15.0,12.0
239927,53.0,54.0,58.0,56.0,60.0
199480,7.0,6.0,11.0,16.0,15.0
242488,10.0,10.0,12.0,6.0,11.0
245816,15.0,15.0,9.0,14.0,14.0
226105,6.0,13.0,15.0,8.0,11.0
234297,15.0,11.0,8.0,10.0,14.0
245049,6.0,12.0,14.0,8.0,6.0
243258,9.0,15.0,7.0,8.0,13.0
243259,10.0,6.0,14.0,14.0,10.0
243260,62.0,56.0,53.0,57.0,56.0
246077,9.0,8.0,8.0,6.0,6.0
232767,12.0,7.0,10.0,15.0,7.0
234815,9.0,10.0,8.0,12.0,12.0
246335,5.0,6.0,9.0,12.0,15.0
235072,14.0,13.0,5.0,8.0,12.0
240192,61.0,58.0,55.0,54.0,58.0
236358,13.0,11.0,12.0,13.0,13.0
245318,12.0,6.0,12.0,9.0,15.0
226120,62.0,51.0,53.0,49.0,62.0
243273,9.0,9.0,5.0,8.0,9.0
244042,8.0,8.0,6.0,15.0,13.0
232267,15.0,6.0,11.0,9.0,14.0
208460,57.0,56.0,58.0,55.0,56.0
233804,8.0,8.0,11.0,13.0,8.0
242252,57.0,57.0,58.0,57.0,58.0
237645,13.0,10.0,8.0,13.0,14.0
241997,13.0,8.0,13.0,12.0,12.0
203598,7.0,14.0,7.0,9.0,10.0
244558,10.0,11.0,7.0,5.0,10.0
245070,15.0,7.0,8.0,9.0,9.0
240208,12.0,11.0,10.0,6.0,9.0
244048,11.0,13.0,6.0,10.0,12.0
244816,12.0,12.0,14.0,13.0,10.0
